youtube_top_jp_bimonthly_all
video_id,title,category_id,video_duration,tags_count,views,likes,comment_count,thumbnail_link,description_length,time_duration,published_at,subscribers,keyword,thumbnail_path,object_complexity,element_complexity,brightness,colorfulness
D9DiMnlpFK8,"Humsafar Song | Saiyaara | Ahaan Panday | Aneet Padda| Sachet Tandon, Parampara Tandon, Irshad Kamil",10,192.0,22,7137263,52643,1618,https://i.ytimg.com/vi/D9DiMnlpFK8/hqdefault.jpg,2185,17,2025-06-24T05:30:12Z,66400000,music,thumbnails/D9DiMnlpFK8.jpg,5,3,73.43769675925930,27.232997526505600
EEC2H3KINl8,BRAINROT PIRATES | Official Music Video,10,120.0,27,7135595,20966,705,https://i.ytimg.com/vi/EEC2H3KINl8/hqdefault.jpg,194,30,2025-06-10T19:12:44Z,707000,music,thumbnails/EEC2H3KINl8.jpg,4,3,60.15496527777780,74.89634378837350
ErZSJc7YXO4,Man saves a bee's life #comedy #music #parody of Beautiful Things by Benson Boone,23,17.0,0,15942932,195035,692,https://i.ytimg.com/vi/ErZSJc7YXO4/hqdefault.jpg,0,7,2025-07-03T09:45:02Z,1150000,music,thumbnails/ErZSJc7YXO4.jpg,2,2,94.96742476851850,62.06431114683020
Cf1hKtrA9lg,Ed Sheeran - Drive (From F1® The Movie) [Official Music Video],10,190.0,28,6987469,157288,4106,https://i.ytimg.com/vi/Cf1hKtrA9lg/hqdefault.jpg,1949,20,2025-06-20T13:01:13Z,57800000,music,thumbnails/Cf1hKtrA9lg.jpg,8,3,64.09398726851850,16.372992385736300
q2euE84nf_c,Man finds out he's being watched #comedy #music #parody of Somebody's Watching Me by Rockwell,23,16.0,0,14816292,320456,841,https://i.ytimg.com/vi/q2euE84nf_c/hqdefault.jpg,0,21,2025-06-19T09:30:38Z,1150000,music,thumbnails/q2euE84nf_c.jpg,9,4,72.63237268518520,27.405496496601900
yb9ecZTHhrE,Party Tunes – Brainrot Rap Pt. 3 [Official Video],10,112.0,0,6523179,17766,790,https://i.ytimg.com/vi/yb9ecZTHhrE/hqdefault.jpg,1228,19,2025-06-21T10:00:06Z,1200000,music,thumbnails/yb9ecZTHhrE.jpg,6,4,67.91266782407410,35.55667959490670
B26vV52r5-o,Footballer Crashouts🤯🔥,17,17.0,0,64576465,985419,2751,https://i.ytimg.com/vi/B26vV52r5-o/hqdefault.jpg,277,22,2025-06-18T12:00:17Z,5350000,sports,thumbnails/B26vV52r5-o.jpg,4,1,70.23982638888890,82.95942986318700
PvFQ4RPIy_Y,🔥 Stunning Ice Dance Performance – ❄️⛸️ #ailookbook​ #iceskating​ #dance​ #sports​,24,10.0,0,55299362,289713,436,https://i.ytimg.com/vi/PvFQ4RPIy_Y/hqdefault.jpg,556,7,2025-07-03T11:10:00Z,105000,sports,thumbnails/PvFQ4RPIy_Y.jpg,2,1,46.81949652777780,32.699345704323200
w4m4GFFuQOk,How Many France Players Sign My Cards?,17,56.0,0,24558853,571321,612,https://i.ytimg.com/vi/w4m4GFFuQOk/hqdefault.jpg,212,5,2025-07-05T11:01:40Z,11600000,sports,thumbnails/w4m4GFFuQOk.jpg,3,1,70.28299768518520,42.24911982281700
ZS2NM1mV3OA,He’s resting in an iron cross 😭 #calisthenics #gymnastics #gymnast #sports #olympics#olympic #rings,20,12.0,0,31401264,779483,2613,https://i.ytimg.com/vi/ZS2NM1mV3OA/hqdefault.jpg,0,17,2025-06-24T02:22:44Z,1900000,sports,thumbnails/ZS2NM1mV3OA.jpg,3,2,76.9528125,22.272964074598500
sWKGp7f7vOs,This Sport Is so addictive! 🔥 #artisticswimming #womenssports #sports,17,18.0,0,25389976,356208,541,https://i.ytimg.com/vi/sWKGp7f7vOs/hqdefault.jpg,0,28,2025-06-12T14:36:39Z,88700,sports,thumbnails/sWKGp7f7vOs.jpg,1,1,59.29320601851850,85.5241441261444
OhyHmBgVWDE,先輩に襟を正してもらう柔道家 #ai #judo #athlete #sports #かわいい #美女,22,6.0,0,34543614,89890,476,https://i.ytimg.com/vi/OhyHmBgVWDE/hqdefault.jpg,0,14,2025-06-26T09:35:33Z,35700,sports,thumbnails/OhyHmBgVWDE.jpg,9,2,81.67009837962960,29.02306224606070
VgqwYnhpcxM,The biggest heart ❤️  #shorts #sports #tennis #tennisplayer #delpotro #cute,17,34.0,0,28708950,440272,7516,https://i.ytimg.com/vi/VgqwYnhpcxM/hqdefault.jpg,0,24,2025-06-16T13:15:55Z,103000,sports,thumbnails/VgqwYnhpcxM.jpg,1,1,36.72119791666670,62.046236789122800
s3w55S74atA,I INVENTED a gymnastics move 💪#gymnastics #gymnast #sports #olympics #olympic #flip #calisthenics,20,53.0,0,19409455,589391,1455,https://i.ytimg.com/vi/s3w55S74atA/hqdefault.jpg,0,14,2025-06-27T00:27:13Z,1900000,sports,thumbnails/s3w55S74atA.jpg,3,2,89.20293402777780,22.35502988298190
4XoYiBFbSF8,Girl was forced by her mother to practice figure skating. #biography #sports #movieclips,1,141.0,5,15638425,370944,2511,https://i.ytimg.com/vi/4XoYiBFbSF8/hqdefault.jpg,254,27,2025-06-13T12:15:01Z,1680000,sports,thumbnails/4XoYiBFbSF8.jpg,2,1,93.00867476851850,33.90919303389330
CRJY54SCEQI,Gannon is the goat #golf #discgolf #discgolface #discgolftips #discgolfnation #sports #top10,22,12.0,0,21414806,82657,37,https://i.ytimg.com/vi/CRJY54SCEQI/hqdefault.jpg,0,14,2025-06-26T19:47:57Z,7430,sports,thumbnails/CRJY54SCEQI.jpg,3,2,98.09405671296300,9.648063349936080
Yb3ASv9bSRg,"The beauty above, powered by the teamwork below. 🤩 #ArtisticSwimming",17,12.0,18,19992581,205713,1380,https://i.ytimg.com/vi/Yb3ASv9bSRg/hqdefault.jpg,332,10,2025-06-30T20:07:52Z,15100000,sports,thumbnails/Yb3ASv9bSRg.jpg,4,1,52.12684027777780,45.30077162193890
kuIpUwXNXPg,Recreation of The Frozen Water in Titanic 🥶,17,22.0,0,16203446,241512,2019,https://i.ytimg.com/vi/kuIpUwXNXPg/hqdefault.jpg,57,14,2025-06-26T17:30:36Z,154000,sports,thumbnails/kuIpUwXNXPg.jpg,4,3,47.08133680555560,46.771740806031800
OWoI2qp4xo0,🔥💪AKIMBO 69 EYES SCARY MMA FIGHT [ARMWRESTLER]#sports #trending,17,18.0,0,14829211,309151,589,https://i.ytimg.com/vi/OWoI2qp4xo0/hqdefault.jpg,0,19,2025-06-21T11:21:02Z,542000,sports,thumbnails/OWoI2qp4xo0.jpg,5,2,47.835515046296300,21.062759988824500
X9lcSwENgss,Others High Jump vs This One 🤯,24,60.0,0,13807952,430162,1351,https://i.ytimg.com/vi/X9lcSwENgss/hqdefault.jpg,507,9,2025-07-01T09:34:12Z,85100,sports,thumbnails/X9lcSwENgss.jpg,9,1,72.4292650462963,23.24234350058630
iKlNsI5yUBg,I bet Maleek CAN’T make 10 straight catches‼️ #Football #Comedy #Sports #TBFunnyASF,19,64.0,0,13144639,392245,3727,https://i.ytimg.com/vi/iKlNsI5yUBg/hqdefault.jpg,0,23,2025-06-17T21:53:57Z,1690000,sports,thumbnails/iKlNsI5yUBg.jpg,2,2,75.6497800925926,29.375874123615200
apNeDuXeP9Y,Subscribe  for more inspiring content!#inspiration #sports #motivation,10,18.0,3,14013929,228060,2752,https://i.ytimg.com/vi/apNeDuXeP9Y/hqdefault.jpg,70,8,2025-07-02T09:00:04Z,5520000,sports,thumbnails/apNeDuXeP9Y.jpg,10,1,23.544953703703700,8.136226825570520
9LsQFU8C0V0,SELLING OLD SPORTS CARS FOR MONEY,20,2266.0,12,6462834,213170,19364,https://i.ytimg.com/vi/9LsQFU8C0V0/hqdefault.jpg,872,17,2025-06-24T03:30:15Z,46700000,sports,thumbnails/9LsQFU8C0V0.jpg,7,3,88.71089699074070,66.99912059099460
p9EiNcWixUQ,the most beautiful volleyball woman in the world #volleyballworld #volleyball #sports #volley,22,8.0,0,14817556,20107,31,https://i.ytimg.com/vi/p9EiNcWixUQ/hqdefault.jpg,93,25,2025-06-15T10:20:14Z,26600,sports,thumbnails/p9EiNcWixUQ.jpg,4,1,70.69344328703700,36.57341140024430
ReRNJvYsXaA,Kemenangan Dengan Jeritan Pilu. #boxing #sports #short #fyp,17,51.0,0,11580683,153922,1191,https://i.ytimg.com/vi/ReRNJvYsXaA/hqdefault.jpg,153,25,2025-06-15T12:00:45Z,150000,sports,thumbnails/ReRNJvYsXaA.jpg,6,1,49.32707175925930,48.18837689454520
Lr8Mr1EX0Oc,NBA Players HATE Gatorade?! #shorts #nba #basketball #athlete #sports,17,43.0,0,9804458,235197,470,https://i.ytimg.com/vi/Lr8Mr1EX0Oc/hqdefault.jpg,0,22,2025-06-18T15:03:00Z,99600,sports,thumbnails/Lr8Mr1EX0Oc.jpg,4,1,81.01237847222220,22.57097445100900
1Uq7s4QfFEg,Did Akimbo get his revenge?🔥😱 #armwrestling #trending#sports#shorts,17,28.0,0,10618452,106910,371,https://i.ytimg.com/vi/1Uq7s4QfFEg/hqdefault.jpg,0,12,2025-06-28T12:43:03Z,44300,sports,thumbnails/1Uq7s4QfFEg.jpg,5,2,57.57832175925930,27.08480156859410
9VLRQu1sDs4,Stump Mic moments ft. Rishabh Panti | #ENGvIND,17,31.0,0,6601706,205923,501,https://i.ytimg.com/vi/9VLRQu1sDs4/hqdefault.jpg,334,17,2025-06-23T12:02:39Z,9040000,sports,thumbnails/9VLRQu1sDs4.jpg,2,1,56.99913773148150,17.71279344180210
AmH0spSABNc,"When Rishabh Pant jokes and Shubman Gill leads, it’s pure stump mic gold! | #ENGvIND",17,23.0,0,7412480,165139,698,https://i.ytimg.com/vi/AmH0spSABNc/hqdefault.jpg,181,19,2025-06-21T19:08:26Z,9040000,sports,thumbnails/AmH0spSABNc.jpg,1,1,52.34876736111110,21.034517099207900
CgI-0uwyFs4,Do you have any questions? #food #sports #funny,22,61.0,0,7375043,65907,881,https://i.ytimg.com/vi/CgI-0uwyFs4/hqdefault.jpg,0,14,2025-06-26T16:00:32Z,223000,sports,thumbnails/CgI-0uwyFs4.jpg,1,1,76.49688657407410,21.216046265358800
xP2sT-nUtM0,Soccer vs. Gymnastics 😂 #gymnastics #soccer #futbol #gymnast #sports #sport #fails #flop #olympics,20,20.0,0,7387194,123298,3907,https://i.ytimg.com/vi/xP2sT-nUtM0/hqdefault.jpg,0,24,2025-06-17T00:49:59Z,1900000,sports,thumbnails/xP2sT-nUtM0.jpg,3,2,93.6278125,31.14815580751910
33KNaXWCMV0,KL Rahul challenge #cricket #sports #cricketlover #virtakohli,17,33.0,5,7364976,173984,57,https://i.ytimg.com/vi/33KNaXWCMV0/hqdefault.jpg,47,24,2025-06-17T07:04:38Z,4500,sports,thumbnails/33KNaXWCMV0.jpg,3,2,71.28953703703700,52.404524011636300
JXg0PTwmkiU,Jungle Me Camping Karte Huye Is Baat Ka Hamesha Dhyan Rakhna😳 #facts #viralvideo #sports,27,19.0,0,8258257,107114,101,https://i.ytimg.com/vi/JXg0PTwmkiU/hqdefault.jpg,0,12,2025-06-28T14:30:13Z,418000,sports,thumbnails/JXg0PTwmkiU.jpg,0,0,80.72080439814820,6.137623170259010
SyuRXh12MqE,"""He SLAPPED the Wrong Guy! Then HUMILIATED Himself!""#fight",22,60.0,0,6406543,67258,1170,https://i.ytimg.com/vi/SyuRXh12MqE/hqdefault.jpg,0,9,2025-07-01T11:56:59Z,708000,sports,thumbnails/SyuRXh12MqE.jpg,2,2,50.8001099537037,25.52765194563130
o3JqutwT03I,Jebron Lames #sports #lebronjames #nba #basketball #basketballshorts #nbahighlights #shorts,17,13.0,6,7961367,162748,2377,https://i.ytimg.com/vi/o3JqutwT03I/hqdefault.jpg,32,6,2025-07-05T00:34:50Z,3260,sports,thumbnails/o3JqutwT03I.jpg,3,2,55.09559027777780,13.59582913113840
pjawLzUzIsw,Petarung Gila Kalah Dengan Memalukan. #boxing #sports #short #fyp,17,50.0,4,6805137,61410,98,https://i.ytimg.com/vi/pjawLzUzIsw/hqdefault.jpg,613,10,2025-07-01T00:08:22Z,150000,sports,thumbnails/pjawLzUzIsw.jpg,7,1,42.1370775462963,47.6428373753293
C2ki2vuiS7w,Subscribe for more inspiring content!#ViralEnergy #sports #cheerleading,10,10.0,3,7209797,145064,701,https://i.ytimg.com/vi/C2ki2vuiS7w/hqdefault.jpg,71,8,2025-07-03T07:00:08Z,5520000,sports,thumbnails/C2ki2vuiS7w.jpg,7,1,114.74612847222200,37.729493147445800
HjrdHngBdjo,Finally someone I'm taller than🥀 #gymnastics #sports #height #tumbling #simonebiles,17,11.0,0,7225265,215979,1228,https://i.ytimg.com/vi/HjrdHngBdjo/hqdefault.jpg,97,5,2025-07-05T15:45:19Z,357000,sports,thumbnails/HjrdHngBdjo.jpg,7,3,69.58684027777780,38.725756593789700
OSXNFxDJnmM,Center of gravity test 😂  #gymnastics  #gymnast  #viral  #sports  #sport #simonebiles #simone #fail,20,15.0,0,6002156,148098,1201,https://i.ytimg.com/vi/OSXNFxDJnmM/hqdefault.jpg,0,30,2025-06-10T21:30:16Z,1900000,sports,thumbnails/OSXNFxDJnmM.jpg,3,1,66.27297453703700,79.97497663541860
JkX0OL49Vus,Jordan Poole over Curry?! #shorts #nba #basketball #athlete #sports,17,37.0,0,5791238,115402,363,https://i.ytimg.com/vi/JkX0OL49Vus/hqdefault.jpg,0,16,2025-06-24T15:03:00Z,99600,sports,thumbnails/JkX0OL49Vus.jpg,7,1,55.360341435185200,20.328180678329400
0sEtmtL1Mng,That Looks So Hard 🤯,24,17.0,7,6185980,102209,97,https://i.ytimg.com/vi/0sEtmtL1Mng/hqdefault.jpg,64,7,2025-07-03T14:00:05Z,317000,sports,thumbnails/0sEtmtL1Mng.jpg,3,2,53.76378472222220,20.82954364128690
Kg1gpUUC5nA,The Trick Worked Flawlessly!(@fori.banevski),24,19.0,4,7672190,116670,316,https://i.ytimg.com/vi/Kg1gpUUC5nA/hqdefault.jpg,137,4,2025-07-07T02:55:16Z,67700,sports,thumbnails/Kg1gpUUC5nA.jpg,6,2,72.34128472222220,28.443049071527500
NYyECLMOHvc,Fire 🔥 mode Parteek ROR #usa #sports,22,10.0,0,6935890,28882,15,https://i.ytimg.com/vi/NYyECLMOHvc/hqdefault.jpg,0,9,2025-07-02T02:08:10Z,13900,sports,thumbnails/NYyECLMOHvc.jpg,9,3,88.35759837962960,22.93831119710850
bJruCEQwNMs,Shaq Showed Love to the Purest Laker,17,167.0,0,5044770,156929,2361,https://i.ytimg.com/vi/bJruCEQwNMs/hqdefault.jpg,36,9,2025-07-01T13:01:25Z,142000,sports,thumbnails/bJruCEQwNMs.jpg,2,1,74.2628761574074,30.613793472609700
N8Y-hwtFHAY,What A Beautiful Celebration🥶(@amc_mma),22,17.0,0,5787127,65887,97,https://i.ytimg.com/vi/N8Y-hwtFHAY/hqdefault.jpg,110,6,2025-07-04T14:46:15Z,503000,sports,thumbnails/N8Y-hwtFHAY.jpg,10,2,67.29777777777780,40.80030783050720
D-LoE9iR4PU,一度掴んだら絶対に離さない柔道家 #ai #judo #athlete #かわいい #美女 #sports,22,6.0,0,7499298,17769,154,https://i.ytimg.com/vi/D-LoE9iR4PU/hqdefault.jpg,0,9,2025-07-01T09:53:26Z,35700,sports,thumbnails/D-LoE9iR4PU.jpg,8,1,86.74454861111110,28.373954603134700
Ysj9ws7Y7BU,Where are all these even coming from😭 #gymnastics #perfect #sports #vault #judges,17,12.0,0,6157367,126500,1327,https://i.ytimg.com/vi/Ysj9ws7Y7BU/hqdefault.jpg,330,26,2025-06-15T00:00:06Z,305000,sports,thumbnails/Ysj9ws7Y7BU.jpg,7,1,47.44120370370370,42.794893933846700
GYuuevUEYH4,He was unfazed! 😱 (@pgatour),24,19.0,11,4193885,97587,239,https://i.ytimg.com/vi/GYuuevUEYH4/hqdefault.jpg,74,8,2025-07-02T22:31:01Z,514000,sports,thumbnails/GYuuevUEYH4.jpg,3,2,67.02981481481480,42.681725984958500
R-uoTjMpQXk,Ice Skating Moves That’ll Leave You Speechless ⛸️ #ailookbook​ #iceskating​ #dance​ #sports #sports,24,9.0,0,5944342,22309,36,https://i.ytimg.com/vi/R-uoTjMpQXk/hqdefault.jpg,404,2,2025-07-08T11:00:46Z,105000,sports,thumbnails/R-uoTjMpQXk.jpg,2,1,57.83674768518520,35.86428262349430
ffNgQ0CtxEI,I guess I’m a baddie 😎 #olympicsports #gymnastics #gymnast #sports #sport #challenge #fails #fail,20,29.0,0,3995954,171035,378,https://i.ytimg.com/vi/ffNgQ0CtxEI/hqdefault.jpg,33,29,2025-06-12T00:13:58Z,1900000,sports,thumbnails/ffNgQ0CtxEI.jpg,2,2,67.1433738425926,69.77828344838710
6FNnBKthjQ4,Perfect tag 😂 #baseball,24,15.0,6,4623748,46172,1343,https://i.ytimg.com/vi/6FNnBKthjQ4/hqdefault.jpg,0,3,2025-07-07T19:05:35Z,38800,sports,thumbnails/6FNnBKthjQ4.jpg,3,1,77.68266782407410,42.84803460919390
DYlKMQtl0wU,Beautiful Ice Performance – Slow Motion Ice Queen ❄️  #ailookbook​ #iceskating​ #dance​ #sports​,24,10.0,0,5839440,24177,54,https://i.ytimg.com/vi/DYlKMQtl0wU/hqdefault.jpg,556,6,2025-07-04T11:15:29Z,105000,sports,thumbnails/DYlKMQtl0wU.jpg,4,1,44.991215277777800,21.99230011745380
_BputA9xPBU,Are the leotards too small these days? #gymnastics #floor #body #change #sports #livvydunne #livvy,22,16.0,0,4325222,104850,1624,https://i.ytimg.com/vi/_BputA9xPBU/hqdefault.jpg,54,8,2025-07-03T03:00:44Z,42300,sports,thumbnails/_BputA9xPBU.jpg,4,1,53.92355902777780,41.22541940091870
9f6fNInv4vY,Rip Diego Jota funeral 🥹💔😢#cristisnoronaldo #shortviral #sports#shorts,17,23.0,0,4472476,59424,1190,https://i.ytimg.com/vi/9f6fNInv4vY/hqdefault.jpg,0,4,2025-07-06T16:01:48Z,108000,sports,thumbnails/9f6fNInv4vY.jpg,15,2,75.60200810185190,25.226861469245900
cwHETNIiNJ4,PETARUNG PENGECUT GAK TAU MALU !!  #ufc #mma #boxing #sports,27,60.0,19,3257269,27088,68,https://i.ytimg.com/vi/cwHETNIiNJ4/hqdefault.jpg,0,16,2025-06-24T23:35:00Z,902000,sports,thumbnails/cwHETNIiNJ4.jpg,6,1,85.0639988425926,43.34482852204900
PoXlWHKZJgY,Jamun Ka Bhoot 👻 | Mini Vlog | #shorts #minivlog #vlog,24,77.0,0,73341999,777880,1054,https://i.ytimg.com/vi/PoXlWHKZJgY/hqdefault.jpg,54,9,2025-07-01T10:35:29Z,9780000,vlog,thumbnails/PoXlWHKZJgY.jpg,8,3,119.36811921296300,49.74411202915940
wl54gc9iIng,Mummy Ki सोने की अंगुठी 💀💍 #shorts #minivlog #ashortaday #vlog #tranding #cats #cat,22,66.0,29,51343542,568570,1590,https://i.ytimg.com/vi/wl54gc9iIng/hqdefault.jpg,3962,6,2025-07-04T09:12:00Z,10700000,vlog,thumbnails/wl54gc9iIng.jpg,5,2,71.98873842592590,47.087154991549000
M1nuGREjhKw,School shopping Mini vlog ❤️😍🎒📚 #shortsvideo #nishitiwari #shortsvideo #shorts #ytshorts #foryou,22,61.0,0,38097508,430069,980,https://i.ytimg.com/vi/M1nuGREjhKw/hqdefault.jpg,0,20,2025-06-21T03:40:35Z,1350000,vlog,thumbnails/M1nuGREjhKw.jpg,3,1,56.957054398148100,30.773857065592200
pGoxSW6H4z8,1 Dosa for 100Rs #streetfood #trending #foodvlog #vlog,22,181.0,0,28720972,553074,2586,https://i.ytimg.com/vi/pGoxSW6H4z8/hqdefault.jpg,0,8,2025-07-03T03:20:31Z,77600,vlog,thumbnails/pGoxSW6H4z8.jpg,5,3,72.33462384259260,38.35314813181090
18TUBAduXh8,GAYON KI HADDI SE BHARA TRUCK PAKDA ? 😱 #shorts #ashortaday #minivlog #vlog #trendingshorts,22,55.0,0,22482734,368845,7647,https://i.ytimg.com/vi/18TUBAduXh8/hqdefault.jpg,0,22,2025-06-18T14:28:18Z,285000,vlog,thumbnails/18TUBAduXh8.jpg,11,1,85.64777777777780,19.997529682162600
oCKGtpvEhBI,Kbhi vlog bhi dekh lo #vlog #nationalpark #comedy #gaon #friends #minivlog #harshkevlog #travel,19,82.0,0,21125835,489297,677,https://i.ytimg.com/vi/oCKGtpvEhBI/hqdefault.jpg,0,18,2025-06-22T13:30:42Z,4670000,vlog,thumbnails/oCKGtpvEhBI.jpg,3,2,75.15325231481480,29.32080929590710
1AD-Mm90XWE,Swimming pool mein hui gadbad 😱 #vlog -299 #minivlog #ashortaday #tranding,22,44.0,0,22808493,427574,1337,https://i.ytimg.com/vi/1AD-Mm90XWE/hqdefault.jpg,0,7,2025-07-03T13:30:01Z,12700000,vlog,thumbnails/1AD-Mm90XWE.jpg,6,1,64.01867476851850,36.67364561349460
fo5_n-DAXFQ,Bura Fas gaya aaj to 💀 #vlog -296 #ashortaday #minivlog #tranding,22,47.0,0,23723955,396874,473,https://i.ytimg.com/vi/fo5_n-DAXFQ/hqdefault.jpg,0,22,2025-06-18T13:36:07Z,12700000,vlog,thumbnails/fo5_n-DAXFQ.jpg,4,1,86.76524305555560,44.3949530918311
dKVZnKHEUHU,Coin 🪙 Tower Challenge With Partner 💕 | Mini Vlog | #shorts #minivlog #vlog,24,56.0,0,19126254,239688,497,https://i.ytimg.com/vi/dKVZnKHEUHU/hqdefault.jpg,75,18,2025-06-22T09:40:17Z,9780000,vlog,thumbnails/dKVZnKHEUHU.jpg,2,1,120.97418402777800,60.756952310162300
NQyxbnX_oE8,Sejal kr ghar mujhe mile YouTube gift 😍#sejalgabashorts #teratrigun #vlog #minivlog #amansindhwani,23,58.0,0,17241403,209055,544,https://i.ytimg.com/vi/NQyxbnX_oE8/hqdefault.jpg,0,21,2025-06-19T11:30:31Z,378000,vlog,thumbnails/NQyxbnX_oE8.jpg,3,3,86.28725115740740,43.63717334537070
dl79SFKMYAA,🍼 Brainrot Baby Footballers Vlog ⚽🧸🛏️,22,14.0,0,22235217,136359,559,https://i.ytimg.com/vi/dl79SFKMYAA/hqdefault.jpg,95,8,2025-07-02T09:01:04Z,217000,vlog,thumbnails/dl79SFKMYAA.jpg,4,2,60.643819444444400,46.906065098842600
GJ77TZTw4JQ,Paise gir gye😱 #minivlog #vlog #trending #viralvideo #ytshorts,24,102.0,21,12977735,283993,1878,https://i.ytimg.com/vi/GJ77TZTw4JQ/hqdefault.jpg,539,23,2025-06-17T09:59:47Z,2150000,vlog,thumbnails/GJ77TZTw4JQ.jpg,5,2,79.57896990740740,34.30282170509890
r_Fhl2H6xgU,Neeom Aswin Krishna | Birth Vlog | Diya Krishna | Ozy Talkies,22,3110.0,0,8119094,332254,18129,https://i.ytimg.com/vi/r_Fhl2H6xgU/hqdefault.jpg,113,4,2025-07-06T14:30:25Z,1360000,vlog,thumbnails/r_Fhl2H6xgU.jpg,20,3,97.61210069444450,44.62712057838740
fzNmBTYKo44,Haircut acha ne lgra kya?😅 #recipe #cooking #indianfood #food #vlog #dailyvlog  #shorts,22,31.0,0,14641298,148112,242,https://i.ytimg.com/vi/fzNmBTYKo44/hqdefault.jpg,0,11,2025-06-30T06:41:48Z,665000,vlog,thumbnails/fzNmBTYKo44.jpg,6,2,79.16553240740740,24.24315187192270
i_HA35XfLQA,Kheto pe Maggie 😱 village style Maggie 💀 #vlog -295 #ashortaday #trandingshort,22,42.0,0,11941457,212831,493,https://i.ytimg.com/vi/i_HA35XfLQA/hqdefault.jpg,0,23,2025-06-17T14:10:20Z,12700000,vlog,thumbnails/i_HA35XfLQA.jpg,5,4,80.58113425925930,28.07345099853720
JhCCBA3i_U4,Life mi phle bar etna bada Risk liya😭 | Anju Mor | #anjumordance #ytshorts #minivlog #short,22,60.0,9,12313212,399959,669,https://i.ytimg.com/vi/JhCCBA3i_U4/hqdefault.jpg,0,2,2025-07-08T09:58:30Z,8430000,vlog,thumbnails/JhCCBA3i_U4.jpg,3,2,88.62804398148150,47.2986292425265
Fbz9g2HcT0I,Cooler se Ac banaya 😱 #vlog -299 #ashortaday #minivlog !,22,44.0,0,14138839,207702,859,https://i.ytimg.com/vi/Fbz9g2HcT0I/hqdefault.jpg,0,15,2025-06-25T13:39:17Z,12700000,vlog,thumbnails/Fbz9g2HcT0I.jpg,4,3,92.37624421296300,36.309234458106800
nRsRCPT0ekI,CAN'T SAY NO CHALLENGE WITH KATIE | IVANA ALAWI,22,1640.0,14,7068975,250413,9588,https://i.ytimg.com/vi/nRsRCPT0ekI/hqdefault.jpg,406,8,2025-07-02T09:07:22Z,19400000,vlog,thumbnails/nRsRCPT0ekI.jpg,10,3,116.79594328703700,57.80449409133280
6qWauFUIXPc,Sanp se behno ko dara diya 😱 #vlog -300 #minivlog #ashortaday #tranding,22,44.0,0,11843328,230345,433,https://i.ytimg.com/vi/6qWauFUIXPc/hqdefault.jpg,0,6,2025-07-04T15:58:14Z,12700000,vlog,thumbnails/6qWauFUIXPc.jpg,4,2,84.40265625,28.97877812161010
--DpbcrXfes,New Thar Leke Ghar Pohoch Gaye 😍,22,494.0,25,6664759,243407,4751,https://i.ytimg.com/vi/--DpbcrXfes/hqdefault.jpg,272,23,2025-06-18T02:30:01Z,34400000,vlog,thumbnails/--DpbcrXfes.jpg,5,3,96.21614583333330,57.16394863720760
6rBTi4Vz598,Aja competition ho jaye 🔥💀 #vlog -298 #minivlog #ashortaday #tranding #lifestyle,22,47.0,0,12391538,261738,584,https://i.ytimg.com/vi/6rBTi4Vz598/hqdefault.jpg,0,19,2025-06-21T13:50:23Z,12700000,vlog,thumbnails/6rBTi4Vz598.jpg,4,1,82.33451967592590,27.400371247841800
T-onI51VoOs,Aaj mere birthday pe surprise mila #dailyvlogs #minivlog #shortvideo #happybirthday #vlog,22,50.0,4,11368164,352814,5451,https://i.ytimg.com/vi/T-onI51VoOs/hqdefault.jpg,89,5,2025-07-05T13:53:58Z,7990000,vlog,thumbnails/T-onI51VoOs.jpg,14,5,93.1226099537037,51.601231944790800
PKG8QJeiH08,Aaj nai jagah pe sardi ka ehsas hua #dailyvlogs #minivlog #shortvideo #familyvlog #vlog #family,22,49.0,5,11312696,332392,733,https://i.ytimg.com/vi/PKG8QJeiH08/hqdefault.jpg,95,16,2025-06-24T13:33:26Z,7990000,vlog,thumbnails/PKG8QJeiH08.jpg,4,1,79.57773148148150,44.02327596420930
h3K7yk5LSYw,Bridal Lehnga unboxing🤩 | Anju Mor | #ytshorts #minivlog #trending #shadi #vlog,22,60.0,11,8948210,335386,933,https://i.ytimg.com/vi/h3K7yk5LSYw/hqdefault.jpg,0,5,2025-07-05T15:39:45Z,8430000,vlog,thumbnails/h3K7yk5LSYw.jpg,3,1,68.62388310185190,50.05190110044090
epNZ57OkOfg,School Ka Baccha Kidnep Ho Gaya ❓😭#minivlog #vlog #school #kidnapping #humanity,22,77.0,1,8179931,293397,656,https://i.ytimg.com/vi/epNZ57OkOfg/hqdefault.jpg,500,8,2025-07-02T12:30:59Z,7860000,vlog,thumbnails/epNZ57OkOfg.jpg,6,4,70.39659722222220,31.327338052123400
lAUjA5oGizM,Shadi Ki Shopping Start 😍,22,519.0,25,5335451,248809,10483,https://i.ytimg.com/vi/lAUjA5oGizM/hqdefault.jpg,344,2,2025-07-09T02:30:38Z,34400000,vlog,thumbnails/lAUjA5oGizM.jpg,3,1,102.56754050925900,72.62788513575530
y3tEeWOAIFw,Shadi K liye Resort Dekhne Aagye 😍,22,510.0,25,5315453,244957,5508,https://i.ytimg.com/vi/y3tEeWOAIFw/hqdefault.jpg,272,4,2025-07-07T02:30:48Z,34400000,vlog,thumbnails/y3tEeWOAIFw.jpg,12,3,99.83703125,44.28928997468040
